Name,Year,PlatoonScore
AJ Ramos,2012,0.016825603
Aaron Crow,2012,0.077238426
Aaron Laffey,2012,0.002974489
Aaron Loup,2012,0.121183606
Adam Ottavino,2012,-0.009729502
Addison Reed,2012,-0.032157554
Al Alburquerque,2012,0.200998338
Alberto Cabrera,2012,-0.016558651
Alex Burnett,2012,0.026954722
Alex Hinshaw,2012,-0.150540286
Alex White,2012,-0.316603543
Alexi Ogando,2012,0.056031593
Alfredo Aceves,2012,-0.049292725
Alfredo Simon,2012,-0.03986141
Andrew Bailey,2012,-0.173265123
Andrew Carignan,2012,-0.078563836
Andrew Carpenter,2012,-0.173888312
Andrew Cashner,2012,0.008106983
Andrew Miller,2012,0.093292322
Andrew Taylor,2012,-0.135986733
Anthony Bass,2012,0.173951717
Anthony Swarzak,2012,0.010848078
Anthony Varvaro,2012,-0.080817799
Antonio Bastardo,2012,0.018382179
Aroldis Chapman,2012,0.240632692
B.J. Rosenberg,2012,-0.055188022
Barret Browning,2012,-0.020053046
Barry Enright,2012,-0.150665423
Bill Bray,2012,-0.215164473
Blake Parker,2012,-0.37809522
Bobby Cassevah,2012,-0.309768831
Bobby Korecky,2012,-0.989062235
Bobby Parnell,2012,0.047952754
Boone Logan,2012,-0.033343598
Brad Bergesen,2012,-0.01809218
Brad Boxberger,2012,-0.046380687
Brad Brach,2012,0.032055716
Brad Lidge,2012,-0.269635866
Brad Lincoln,2012,0.051305249
Brad Penny,2012,-0.177172366
Brad Ziegler,2012,0.115608183
Brandon Dickson,2012,-0.245974185
Brandon Gomes,2012,-0.059220889
Brandon Kintzler,2012,-0.030452062
Brandon League,2012,0.039801356
Brandon Lyon,2012,0.034752632
Brayan Villarreal,2012,0.081965257
Brett Cecil,2012,-0.104975473
Brett Myers,2012,-0.012610532
Brian Bogusevic,2012,-0.838877059
Brian Bruney,2012,-0.125526594
Brian Duensing,2012,0.068502445
Brian Fuentes,2012,-0.18001439
Brian Matusz,2012,0.252581971
Brian Omogrosso,2012,-0.041958912
Brian Sanches,2012,-0.503276744
Brian Wilson,2012,-0.332054695
Bryan Morris,2012,0.232539763
Bryan Shaw,2012,-0.05844671
Burke Badenhop,2012,0.038944863
Carlos Marmol,2012,-0.008832877
Carlos Torres,2012,-0.025240879
Carlos Villanueva,2012,-0.032537595
Carlos Zambrano,2012,-0.049113207
Carter Capps,2012,-0.002667897
Casey Coleman,2012,-0.245244928
Casey Fien,2012,0.137985235
Casey Janssen,2012,0.146949204
Cesar Ramos,2012,0.111937822
Chad Beck,2012,-0.163034083
Chad Durbin,2012,-0.002894007
Chad Gaudin,2012,-0.053841949
Chad Jenkins,2012,-0.046883635
Chad Qualls,2012,-0.083741081
Charlie Furbush,2012,0.135890571
Chien-Ming Wang,2012,-0.216630956
Chris Archer,2012,-0.068145277
Chris Carpenter,2012,-0.450434303
Chris Davis,2012,-0.103519989
Chris Hatcher,2012,-0.184844794
Chris Leroux,2012,0.016360627
Chris Perez,2012,0.084315081
Chris Resop,2012,-0.005942348
Chris Sale,2012,0.136085645
Chris Schwinden,2012,-0.249733415
Chris Seddon,2012,0.066904143
Christian Garcia,2012,0.082271676
Chuckie Fick,2012,-0.16742371
Clay Hensley,2012,-0.046210191
Clay Rapada,2012,0.096808972
Clayton Mortensen,2012,0.01598368
Cody Allen,2012,-0.032184819
Cody Eppley,2012,0.015662747
Cole DeVries,2012,-0.145123448
Collin Balester,2012,-0.095049347
Collin McHugh,2012,-0.326418578
Cory Burns,2012,-0.139172962
Cory Gearrin,2012,0.031565361
Cory Wade,2012,-0.117282282
Craig Breslow,2012,0.032740452
Craig Gentry,2012,-0.385175798
Craig Kimbrel,2012,0.29967909
Craig Stammen,2012,0.051181142
Cristhian Martinez,2012,-0.000716478
D.J. Carrasco,2012,-0.405255185
D.J. Mitchell,2012,-0.180755059
Dale Thayer,2012,0.0742303
Dan Jennings,2012,-0.104763355
Dan Otero,2012,-0.168789963
Dan Runzler,2012,0.170410031
Dan Wheeler,2012,-0.267322126
Dana Eveland,2012,0.034863919
Dane de la Rosa,2012,-0.386369677
Daniel Bard,2012,-0.470366113
Daniel Schlereth,2012,-0.618948977
Darin Downs,2012,0.02253081
Darnell McDonald,2012,-0.626211781
Darren O'Day,2012,0.088475718
Darren Oliver,2012,0.062914915
David Carpenter,2012,-0.496575732
David Hernandez,2012,0.103485726
David Herndon,2012,-0.186646002
David Huff,2012,0.239580569
David Pauley,2012,-0.188486585
David Phelps,2012,0.055685032
David Robertson,2012,0.067944323
Derek Holland,2012,0.010308458
Derek Lowe,2012,0.034587353
Deunte Heath,2012,-0.113001052
Donnie Veal,2012,0.375510455
Doug Slaten,2012,0.02156633
Drew Butera,2012,0.194647657
Drew Smyly,2012,-0.221814171
Drew Storen,2012,0.168943139
Duane Below,2012,-0.01121565
Dylan Axelrod,2012,-0.15419355
Dylan Bundy,2012,0.122082898
Edgmer Escalona,2012,-0.10004015
Eduardo Sanchez,2012,0.028732849
Edward Mujica,2012,0.061178493
Elvin Ramirez,2012,-0.134600224
Enerio Del Rosario,2012,-0.248179038
Erasmo Ramirez,2012,0.032007626
Eric Hacker,2012,-0.353918227
Eric O'Flaherty,2012,0.053086732
Eric Stults,2012,-0.028846744
Ernesto Frieri,2012,0.114682965
Esmil Rogers,2012,-0.024309992
Evan Crawford,2012,-0.32793066
Evan Meek,2012,-0.092750875
Evan Scribner,2012,0.03924565
Everett Teaford,2012,-0.051587438
Fautino De Los Santos,2012,-0.401429289
Fernando Abad,2012,-0.120813462
Fernando Rodney,2012,0.259069036
Fernando Rodriguez,2012,-0.046478317
Fernando Salas,2012,-0.012953696
Francisco Cordero,2012,-0.252532462
Francisco Liriano,2012,-0.139662983
Francisco Rodriguez,2012,-0.003073107
Francisley Bueno,2012,0.068657974
Frank Francisco,2012,-0.082998337
Frank Herrmann,2012,0.144501464
Franklin Morales,2012,0.051303672
Freddy Garcia,2012,0.182960059
Garrett Richards,2012,-0.007222259
George Kontos,2012,0.09311534
Glen Perkins,2012,0.056535048
Graham Godfrey,2012,-1.163953645
Grant Balfour,2012,0.182172101
Greg Holland,2012,0.051735363
Guillermo Moscoso,2012,-0.105783443
Guillermo Mota,2012,-0.195410814
Heath Bell,2012,-0.052344911
Hector Ambriz,2012,0.051439821
Hector Noesi,2012,0.192062445
Hector Santiago,2012,-0.062292932
Henry Rodriguez,2012,0.014603627
Hisanori Takahashi,2012,-0.072014722
Hisashi Iwakuma,2012,-0.039905288
Huston Street,2012,0.246223267
J.A. Happ,2012,0.068773784
J.C. Romero,2012,-0.284791055
J.J. Hoover,2012,0.165824576
J.J. Putz,2012,0.094566099
J.P. Howell,2012,-0.027774511
Jair Jurrjens,2012,-0.025277985
Jairo Asencio,2012,-0.066128123
Jake Arrieta,2012,0.016255279
Jake Diekman,2012,-0.028648626
Jake McGee,2012,0.220109751
James Russell,2012,-0.007258493
Jamey Wright,2012,0.021542115
Jared Burton,2012,0.115408737
Jared Hughes,2012,0.023534421
Jason Berken,2012,-2.053118076
Jason Frasor,2012,-0.087374198
Jason Grilli,2012,0.085737305
Jason Isringhausen,2012,-0.022613703
Jason Motte,2012,0.138028682
Javier Lopez,2012,0.016016097
Javy Guerra,2012,0.003583827
Jaye Chapman,2012,0.036643123
Jean Machi,2012,0.028254478
Jeanmar Gomez,2012,0.718707279
Jeff Beliveau,2012,-0.196666762
Jeff Gray,2012,-0.118210826
Jeff Karstens,2012,0.081950411
Jeff Locke,2012,0.560143544
Jeff Manship,2012,-0.133262458
Jeff Mathis,2012,-0.34478902
Jenrry Mejia,2012,-0.150653566
Jeremy Accardo,2012,-0.083740869
Jeremy Affeldt,2012,0.021693534
Jeremy Guthrie,2012,-0.079440794
Jeremy Hefner,2012,-0.028579676
Jeremy Horst,2012,0.084515893
Jeremy Jeffress,2012,-0.122132888
Jerome Williams,2012,-0.002708729
Jerry Blevins,2012,0.039060222
Jesse Chavez,2012,-0.251536149
Jesse Crain,2012,0.099880152
Jeurys Familia,2012,-0.019146928
Jhan Marinez,2012,0.031287472
Jim Henderson,2012,0.043709483
Jim Johnson,2012,0.121769962
Jim Miller,2012,0.018700618
Joaquin Benoit,2012,-0.001056726
Joba Chamberlain,2012,-0.095311686
Joe Kelly,2012,0.068592218
Joe Martinez,2012,-0.249733415
Joe Nathan,2012,0.08511443
Joe Paterson,2012,-0.862657005
Joe Savery,2012,-0.088120115
Joe Smith,2012,0.088294128
Joe Thatcher,2012,0.008311701
Joel Carreno,2012,-0.063417708
Joel Hanrahan,2012,0.048265914
Joel Peralta,2012,0.095132726
John Axford,2012,-0.009748842
John Ely,2012,-0.338876681
Jon Rauch,2012,0.082170707
Jonathan Albaladejo,2012,-0.38911074
Jonathan Broxton,2012,0.016693155
Jonathan Papelbon,2012,0.065508699
Jonny Venters,2012,-0.05574762
Jordan Norberto,2012,0.070450352
Jordan Walden,2012,0.039128127
Jose Arredondo,2012,0.016606206
Jose Contreras,2012,0.012921655
Jose Mijares,2012,0.006003518
Jose Ortega,2012,-0.064137093
Jose Quintana,2012,0.560391515
Jose Valdez,2012,-0.028065108
Jose Valverde,2012,0.026694558
Jose Veras,2012,-0.015468794
Josh Collmenter,2012,0.048554489
Josh Edgin,2012,-0.015032431
Josh Kinney,2012,0.03198828
Josh Lindblom,2012,-0.058876426
Josh Lueke,2012,-0.582834969
Josh Outman,2012,-0.020210755
Josh Roenicke,2012,-0.045901299
Josh Spence,2012,-0.085194115
Josh Stinson,2012,0.065102412
Josh Tomlin,2012,-0.293791883
Josh Wall,2012,0.075677093
Juan Cruz,2012,-0.086734855
Juan Perez,2012,-0.194858773
Julio Teheran,2012,0.324575722
Junichi Tazawa,2012,0.121163317
Justin De Fratus,2012,0.172438874
Justin Germano,2012,0.054122726
Justin Grimm,2012,-0.082628797
Justin Hampson,2012,0.131735426
Justin Thomas,2012,-0.205961914
Justin Wilson,2012,-0.3680087
Kameron Loe,2012,-0.070094397
Kelvin Herrera,2012,0.052221961
Kenley Jansen,2012,0.166474065
Kerry Wood,2012,-0.166272869
Kevin Correia,2012,-0.021083699
Kevin Gregg,2012,-0.125474815
Kevin Jepsen,2012,0.023160626
Koji Uehara,2012,0.210060773
Kris Medlen,2012,0.095746452
Kyle Farnsworth,2012,0.074315704
Kyle Kendrick,2012,0.010764924
Kyle McClellan,2012,-0.019234894
Kyle McPherson,2012,0.074097115
Kyle Waldrop,2012,-0.060524345
Lance Lynn,2012,-0.131898576
LaTroy Hawkins,2012,0.014452452
Lendy Castillo,2012,-0.218643297
Lester Oliveros,2012,0.16163985
Leyson Septimo,2012,-0.000218236
Livan Hernandez,2012,-0.14706213
Logan Ondrusek,2012,-0.039304989
Louis Coleman,2012,-0.046350035
Lucas Luetge,2012,0.004302716
Luis Avilan,2012,0.114750872
Luis Ayala,2012,-0.009063977
Luis Marte,2012,-0.031064922
Luis Mendoza,2012,-0.089923228
Luis Perdomo,2012,0.004117458
Luis Perez,2012,-0.004420577
Luke Gregerson,2012,0.072794905
Luke Putkonen,2012,-0.09517933
Maikel Cleto,2012,-0.341338594
Manny Acosta,2012,-0.049844582
Manny Corpas,2012,-0.089017761
Manny Parra,2012,-0.061717907
Marc Rzepczynski,2012,-0.049985145
Marco Estrada,2012,0.087812026
Mariano Rivera,2012,0.190922509
Mark Lowe,2012,-0.000765796
Mark Melancon,2012,-0.048217561
Martin Perez,2012,-0.065762817
Matt Albers,2012,0.047055788
Matt Belisle,2012,-0.014284941
Matt Capps,2012,0.082598837
Matt Guerrier,2012,-0.003339004
Matt Lindstrom,2012,0.033345568
Matt Maloney,2012,-0.263123554
Matt Palmer,2012,-0.292988283
Matt Reynolds,2012,-0.122663913
Matt Thornton,2012,-0.005871193
Micah Owings,2012,-0.033190453
Michael Bowden,2012,0.007965048
Michael Gonzalez,2012,-0.00882328
Michael Kirkman,2012,0.068781497
Michael Schwimer,2012,-0.016305154
Michael Stutes,2012,-0.076774351
Mickey Storey,2012,-0.004725002
Miguel Batista,2012,-0.079434671
Miguel Gonzalez,2012,0.048594066
Miguel Socolovich,2012,-0.063505741
Mike Adams,2012,-0.038104895
Mike Dunn,2012,-0.097162043
Mike Ekstrom,2012,-0.05134435
Mike Fiers,2012,0.674429428
Mike MacDougal,2012,-0.184254808
Mike McClendon,2012,-0.209614243
Mike Zagurski,2012,-0.101713968
Miles Mikolas,2012,-0.059290992
Mitch Maier,2012,-0.213533292
Mitchell Boggs,2012,0.100020676
Nate Adcock,2012,-0.006730824
Nate Jones,2012,0.000549905
Neftali Feliz,2012,-0.668887985
Nick Hagadone,2012,-0.082807287
Nick Maronde,2012,-0.086062263
Nick Vincent,2012,0.117825481
Octavio Dotel,2012,0.088797285
Oliver Perez,2012,0.029726867
Paco Rodriguez,2012,0.229131084
Pat Neshek,2012,0.345551732
Patrick Corbin,2012,0.182456873
Pedro Beato,2012,0.002216621
Pedro Figueroa,2012,-0.017675465
Pedro Strop,2012,0.038808844
Pedro Villarreal,2012,0.902133098
Peter Moylan,2012,0.375980731
Phil Coke,2012,-0.127621798
Philip Humber,2012,-0.157258767
Phillippe Aumont,2012,0.130586157
R.A. Dickey,2012,-0.566972374
Rafael Betancourt,2012,0.040789143
Rafael Dolis,2012,-0.108252303
Rafael Perez,2012,-0.01923307
Rafael Soriano,2012,0.045532528
Ramon Ramirez,2012,-0.012803669
Randall Delgado,2012,0.674429428
Randy Choate,2012,0.143593878
Randy Wells,2012,-0.192549887
Randy Wolf,2012,-0.001424382
Raul Valdes,2012,0.234838094
Rex Brothers,2012,-0.035185236
Rhiner Cruz,2012,-0.146562069
Rich Hill,2012,-0.037649221
Rich Thompson,2012,-0.381533701
Rick VandenHurk,2012,-0.141818146
Rob Johnson,2012,0.674429428
Rob Scahill,2012,0.059287592
Robbie Ross Jr.,2012,0.047661447
Robert Carson,2012,-0.140772073
Robert Coello,2012,-0.386664047
Rodrigo Lopez,2012,-0.211162883
Roman Colon,2012,-0.18076325
Ronald Belisario,2012,0.100830848
Ross Detwiler,2012,0.082361449
Ross Ohlendorf,2012,-0.12347068
Roy Oswalt,2012,0.088148618
Rubby de la Rosa,2012,-0.078782276
Ryan Cook,2012,0.144905848
Ryan Mattheus,2012,0.010708389
Ryan Perry,2012,-0.270280876
Ryan Webb,2012,-0.030881741
Ryota Igarashi,2012,-0.363198385
Sam Demel,2012,0.164153402
Sam Freeman,2012,-0.010920667
Sam LeCure,2012,0.05958303
Sandy Rosario,2012,-0.250108758
Santiago Casilla,2012,0.040006125
Scott Atchison,2012,0.150265495
Scott Barnes,2012,-0.039407283
Scott Downs,2012,0.024634134
Scott Elbert,2012,-0.030293294
Scott Feldman,2012,0.1704242
Scott Maine,2012,-0.149145343
Scott Richmond,2012,-0.056267899
Sean Burnett,2012,0.016837131
Sean Doolittle,2012,0.110238919
Sean Marshall,2012,0.068335442
Sergio Romo,2012,0.174445396
Sergio Santos,2012,-0.14745414
Shane Loux,2012,-0.140989325
Shawn Camp,2012,-0.003988374
Shawn Hill,2012,0.358607222
Shawn Kelley,2012,0.013755645
Shawn Tolleson,2012,-0.020413145
Shelby Miller,2012,0.099612769
Stephen Pryor,2012,-0.098774044
Steve Cishek,2012,0.013034054
Steve Delabar,2012,0.020808474
Steve Edlefsen,2012,-0.12443299
Steve Geltz,2012,-0.217815091
Steve Johnson,2012,0.183121117
Stuart Pomeranz,2012,-0.01530619
Takashi Saito,2012,-0.278317514
Tanner Scheppers,2012,-0.165275735
Thad Weber,2012,-0.344891908
Tim Byrdak,2012,0.084078145
Tim Collins,2012,-0.000607543
Tim Dillard,2012,-0.099729677
Todd Coffey,2012,-0.020561399
Tom Gorzelanny,2012,-0.022821641
Tom Koehler,2012,-0.087821697
Tom Wilhelmsen,2012,0.092934372
Tommy Hottovy,2012,-0.226827123
Tommy Hunter,2012,-0.105462425
Tommy Layne,2012,0.244846852
Tony Cingrani,2012,0.031585037
Tony Sipp,2012,-0.04710898
Tony Watson,2012,0.041508088
Travis Blackley,2012,0.152556194
Trevor Rosenthal,2012,0.146423105
Troy Patton,2012,0.065778785
Tyler Chatwood,2012,-0.291025512
Tyler Clippard,2012,0.088624543
Tyler Robertson,2012,-0.00737418
Tyler Thornburg,2012,-0.08224538
Tyson Brummett,2012,-0.277061891
Tyson Ross,2012,-0.163095384
Vicente Padilla,2012,-0.106353935
Victor Marte,2012,-0.123673093
Vin Mazzaro,2012,-0.040153945
Vinnie Chulk,2012,-0.220349195
Vinnie Pestano,2012,0.026918158
Wade Davis,2012,0.11402097
Wade LeBlanc,2012,-0.001022037
Wade Miley,2012,0.013535779
Wandy Rodriguez,2012,0.254489637
Wesley Wright,2012,0.028593595
Will Harris,2012,-0.156620081
Will Ohman,2012,-0.027660341
Wilmer Font,2012,0.112586191
Wilton Lopez,2012,0.071912627
Wily Peralta,2012,-0.60247408
Xavier Cedeno,2012,-0.022231031
Yoshinori Tateyama,2012,-0.122218334
Zach Duke,2012,0.180264914
Zach Phillips,2012,-0.212910146
Zach Putnam,2012,-0.219109034
Zach Stewart,2012,-0.132404221
AJ Ramos,2013,0.050034613
Aaron Crow,2013,-0.067498132
Aaron Laffey,2013,-0.391736776
Aaron Loup,2013,0.020321612
Adam Ottavino,2013,0.016559427
Adam Warren,2013,-0.098894706
Addison Reed,2013,0.091962244
Al Alburquerque,2013,0.007870258
Alberto Cabrera,2013,-0.250135443
Alex Burnett,2013,-0.228116184
Alex Torres,2013,0.17281846
Alex Wilson,2013,-0.05495297
Alex Wood,2013,0.104000345
Alexi Ogando,2013,0.204064965
Alfredo Aceves,2013,-0.250819422
Alfredo Figaro,2013,-0.001734483
Alfredo Simon,2013,0.046965832
Andrew Bailey,2013,-0.033997425
Andrew Cashner,2013,0.014568346
Andrew Miller,2013,0.003596584
Anthony Bass,2013,-0.107630144
Anthony Recker,2013,-0.531394917
Anthony Swarzak,2013,0.029394587
Anthony Varvaro,2013,0.04332244
Antonio Bastardo,2013,0.028231129
Aroldis Chapman,2013,0.154173742
Arquimedes Caminero,2013,0.054715515
B.J. Rosenberg,2013,0.012708482
Barry Enright,2013,-0.544238634
Barry Zito,2013,-0.300815671
Billy Buckner,2013,-0.077527308
Blake Beavan,2013,-0.024402671
Blake Parker,2013,0.053548
Blake Wood,2013,-0.118362619
Bobby LaFromboise,2013,0.017084195
Bobby Parnell,2013,0.127679109
Boone Logan,2013,-0.005479489
Brad Boxberger,2013,-0.063316049
Brad Brach,2013,-0.094685521
Brad Hand,2013,0.330717286
Brad Lincoln,2013,-0.079102273
Brad Peacock,2013,-0.146679859
Brad Ziegler,2013,0.086214391
Brandon Cumpton,2013,0.1962062
Brandon Gomes,2013,-0.0373315
Brandon Kintzler,2013,0.108264852
Brandon League,2013,-0.106879373
Brandon Lyon,2013,-0.142597916
Brandon Maurer,2013,-0.124163663
Brandon Workman,2013,-0.159024284
Brayan Villarreal,2013,-1.214353514
Brett Anderson,2013,-0.032061213
Brett Cecil,2013,0.085046126
Brett Marshall,2013,-0.176082017
Brett Myers,2013,-0.600414839
Brett Oberholtzer,2013,-0.255356827
Brian Duensing,2013,-0.070394125
Brian Matusz,2013,0.070277655
Brian Omogrosso,2013,-0.387636033
Brian Wilson,2013,0.22323061
Brooks Raley,2013,-0.072459649
Bruce Chen,2013,-0.048399905
Bruce Rondon,2013,-0.031782547
Bryan Morris,2013,-0.003546726
Bryan Shaw,2013,0.073058506
Bud Norris,2013,-0.217534481
Buddy Boshers,2013,-0.016625397
Burch Smith,2013,-0.050040112
Burke Badenhop,2013,0.021367684
C.C. Lee,2013,-0.031308585
Caleb Thielbar,2013,0.146728969
Carlos Carrasco,2013,0.247990564
Carlos Marmol,2013,-0.079895165
Carlos Martinez,2013,0.020338187
Carlos Torres,2013,0.126265817
Carlos Villanueva,2013,0.036639963
Carter Capps,2013,-0.150759386
Casey Fien,2013,0.068065339
Casey Janssen,2013,0.121938849
Casper Wells,2013,-0.383148713
Cesar Cabral,2013,0.1382556
Cesar Jimenez,2013,-0.011957371
Cesar Ramos,2013,0.010797955
Chad Bettis,2013,-0.152156492
Chad Durbin,2013,-0.300833228
Chad Gaudin,2013,0.072962327
Chad Jenkins,2013,0.06632309
Chad Qualls,2013,0.040828105
Chance Ruffin,2013,-0.285906031
Chang-Yong Lim,2013,-0.251871384
Charles Brewer,2013,-0.048541725
Charlie Furbush,2013,0.062171626
Charlie Leesman,2013,-0.193187328
Chaz Roe,2013,0.018489304
Chia-Jen Lo,2013,0.080856623
Chris Bootcheck,2013,-0.294000304
Chris Capuano,2013,0.137827916
Chris Dwyer,2013,0.146698028
Chris Hatcher,2013,-0.214921331
Chris Leroux,2013,-0.233510535
Chris Narveson,2013,0.221908547
Chris Perez,2013,-0.136461352
Chris Resop,2013,-0.166245044
Chris Volstad,2013,-0.392634905
Chris Withrow,2013,0.124524957
Clay Rapada,2013,0.32690567
Clayton Mortensen,2013,-0.06483162
Clayton Richard,2013,0.323559576
Cody Allen,2013,0.017252784
Cole DeVries,2013,-0.481641825
Collin McHugh,2013,-0.61761321
Colt Hynes,2013,-0.209019353
Corey Kluber,2013,0.09180281
Cory Burns,2013,-0.085095702
Cory Gearrin,2013,-0.085616042
Cory Rasmus,2013,-0.188343244
Craig Breslow,2013,0.027620346
Craig Kimbrel,2013,0.162724464
Craig Stammen,2013,0.009047784
Cristhian Martinez,2013,-0.350853287
Curtis Partch,2013,-0.189172446
Dale Thayer,2013,-0.004715202
Dallas Keuchel,2013,-0.188803469
Dan Jennings,2013,-0.048450559
Dan Otero,2013,0.072874993
Dane de la Rosa,2013,0.113271166
Daniel Bard,2013,-0.491598992
Daniel Stange,2013,-0.698488124
Daniel Webb,2013,0.145016412
Danny Farquhar,2013,0.119841231
Darin Downs,2013,-0.057585787
Darren O'Day,2013,0.070802708
Darren Oliver,2013,-0.047016723
Dave Bush,2013,-0.705107403
David Aardsma,2013,-0.091179747
David Carpenter,2013,0.117874301
David Hernandez,2013,-0.014730795
David Huff,2013,0.005937712
David Martinez,2013,-0.259907494
David Murphy,2013,0.090886319
David Phelps,2013,-0.027456965
David Purcey,2013,-0.010160543
David Robertson,2013,0.118350943
Dellin Betances,2013,-0.24310843
Derek Lowe,2013,-0.180791397
Deunte Heath,2013,-0.36891118
Donnie Joseph,2013,0.057916088
Donnie Veal,2013,-0.069100543
Donovan Hand,2013,-0.030467845
Doug Fister,2013,0.143467229
Drake Britton,2013,-0.038509004
Drew Pomeranz,2013,0.462535073
Drew Smyly,2013,0.074898489
Drew Storen,2013,-0.030657043
Duane Below,2013,-0.319008502
Duke Welker,2013,0.625111599
Dustin McGowan,2013,0.057937046
Dylan Axelrod,2013,-0.19774258
Edgar Gonzalez,2013,-0.232910968
Edgar Olmos,2013,-0.441312607
Edgmer Escalona,2013,-0.111601822
Edinson Volquez,2013,0.099823197
Eduardo Sanchez,2013,-0.099181063
Edward Mujica,2013,0.029747513
Eric O'Flaherty,2013,0.140534416
Erik Bedard,2013,-0.022094576
Erik Davis,2013,-0.012072245
Ernesto Frieri,2013,0.042837036
Esmil Rogers,2013,-0.059094595
Ethan Martin,2013,0.089439359
Eury De la Rosa,2013,-0.09331487
Evan Reed,2013,-0.070998256
Evan Scribner,2013,-0.020512183
Everett Teaford,2013,-0.27917607
Felix Doubront,2013,-0.383176718
Fernando Abad,2013,-0.009662801
Fernando Rodney,2013,0.026627532
Fernando Salas,2013,0.007073528
Francisco Rodriguez,2013,0.048285737
Francisley Bueno,2013,0.276527867
Frank Francisco,2013,0.063536216
Franklin Morales,2013,-0.069575125
Freddy Garcia,2013,0.154604604
Garrett Richards,2013,0.001201218
George Kontos,2013,-0.067176751
Glen Perkins,2013,0.154766629
Gonzalez Germen,2013,0.006895194
Grant Balfour,2013,0.083647869
Greg Burke,2013,-0.147949308
Greg Holland,2013,0.191417415
Greg Reynolds,2013,-1.313319242
Guillermo Moscoso,2013,0.016949144
Heath Bell,2013,-0.090928564
Heath Hembree,2013,0.300524437
Hector Ambriz,2013,-0.185444406
Hector Noesi,2013,-0.243813098
Hector Rondon,2013,-0.007546751
Hector Santiago,2013,-0.063519479
Henry Rodriguez,2013,-0.053460064
Hideki Okajima,2013,-0.303368748
Hisanori Takahashi,2013,-0.155615823
Huston Street,2013,0.015095803
Ian Krol,2013,-0.060245261
Ivan Nova,2013,-0.010337416
J.J. Hoover,2013,0.063043282
J.J. Putz,2013,0.015314094
J.P. Howell,2013,0.128669439
Jair Jurrjens,2013,-0.267107964
Jairo Asencio,2013,-0.232683608
Jake Diekman,2013,0.070178481
Jake Dunning,2013,0.001964083
Jake McGee,2013,0.049942172
Jake Odorizzi,2013,0.047040873
Jake Petricka,2013,-0.014679171
Jake Westbrook,2013,-0.403450744
James Russell,2013,0.003991074
Jamey Wright,2013,0.068991953
Jared Burton,2013,0.007738981
Jared Hughes,2013,-0.090675643
Jason Frasor,2013,0.075837135
Jason Grilli,2013,0.068005769
Jason Hammel,2013,0.039383846
Javier Lopez,2013,0.159382158
Javy Guerra,2013,-0.126541822
JC Ramirez,2013,-0.212724934
Jean Machi,2013,0.10184986
Jeanmar Gomez,2013,0.057619152
Jeff Beliveau,2013,-1.306200867
Jeff Francis,2013,-0.155412098
Jeff Manship,2013,-0.236245319
Jeremy Affeldt,2013,0.029256115
Jeremy Bonderman,2013,-0.164507055
Jeremy Hefner,2013,-1.117908691
Jeremy Hellickson,2013,0.441622303
Jeremy Horst,2013,-0.18461667
Jeremy Jeffress,2013,0.068592812
Jerome Williams,2013,0.11946259
Jerry Blevins,2013,0.025407736
Jesse Chavez,2013,0.070884106
Jesse Crain,2013,0.089790397
Jeurys Familia,2013,-0.205302963
Jim Henderson,2013,0.032612713
Jim Johnson,2013,-0.011571388
Jim Miller,2013,-1.033836816
Jimmy Nelson,2013,0.269512359
Joakim Soria,2013,0.085047103
Joaquin Benoit,2013,0.132573236
Joba Chamberlain,2013,-0.110176056
Joe Blanton,2013,-0.093649446
Joe Kelly,2013,-0.058488761
Joe Martinez,2013,0.127888007
Joe Nathan,2013,0.197345116
Joe Ortiz,2013,-0.03357706
Joe Paterson,2013,-0.150166371
Joe Savery,2013,0.123827022
Joe Smith,2013,0.02898398
Joe Thatcher,2013,-0.021867321
Joel Hanrahan,2013,-0.307535774
Joel Peralta,2013,0.105625492
John Axford,2013,-0.087502818
John Maine,2013,-0.448365883
Johnny Hellweg,2013,-0.284667451
Jon Rauch,2013,-0.118338925
Jonathan Broxton,2013,-0.01649873
Jonathan Papelbon,2013,0.059293199
Jonathan Sanchez,2013,-3.413077945
Jordan Lyles,2013,-0.173282333
Jordan Walden,2013,0.084834143
Jorge De Leon,2013,-0.194496791
Jose Alvarez,2013,-0.233351977
Jose Cisnero,2013,-0.099620814
Jose Contreras,2013,-0.253835803
Jose De La Torre,2013,-0.156316144
Jose Dominguez,2013,-0.055977027
Jose Mijares,2013,-0.125723893
Jose Ortega,2013,-0.016393259
Jose Valverde,2013,-0.124900124
Jose Veras,2013,0.057107462
Josh Collmenter,2013,0.042304185
Josh Edgin,2013,-0.020016587
Josh Fields,2013,-0.059458167
Josh Lindblom,2013,0.568917728
Josh Lueke,2013,-0.127157958
Josh Outman,2013,-0.00641952
Josh Roenicke,2013,-0.062380607
Josh Stinson,2013,0.311852212
Josh Tomlin,2013,0.115035058
Josh Wall,2013,-0.511762236
Josh Zeid,2013,-0.007374797
Juan Gutierrez,2013,-0.01666069
Juan Perez,2013,0.046668401
Junichi Tazawa,2013,-0.026992226
Justin De Fratus,2013,-0.076917244
Justin Freeman,2013,-0.889121271
Justin Germano,2013,-0.628149615
Justin Grimm,2013,0.230981135
Justin Masterson,2013,0.304921121
Justin Wilson,2013,0.124410486
Kameron Loe,2013,-0.307964047
Keith Butler,2013,0.076399247
Kelvin Herrera,2013,0.001376088
